Date,Open,High,Low,Close,Sessions
2016-09-30,61.545533,62.386726,60.132924,61.231876,21
2016-10-31,60.960144,61.495102,57.172967,57.198441,21
2016-11-30,57.232402,61.206395,56.009638,58.37875,21
2016-12-31,58.446688,59.700933,56.867279,58.796906,21
2017-01-31,59.112478,61.32992,58.634869,60.144432,20
2017-02-28,60.144448,64.161462,60.025046,63.956768,19
2017-03-31,64.340563,65.457813,61.911802,63.649387,23
2017-04-30,63.71786,64.75358,62.622232,64.625183,19
2017-05-31,64.736452,65.267178,63.726405,65.121666,22
2017-06-30,65.23292,69.677074,65.164441,68.095833,22
2017-07-31,68.327854,69.788795,67.528652,68.654396,20
2017-08-31,68.903626,69.926272,66.875541,69.857521,23
2017-09-30,69.960647,71.679351,69.187221,70.494202,20
2017-10-31,70.701204,72.719496,69.838666,69.959419,22
2017-11-30,70.08017,72.210604,69.381526,71.994972,21
2017-12-31,71.960484,72.914941,70.476935,71.598671,20
2018-01-31,71.867124,79.487705,71.763211,76.292221,21
2018-02-28,75.997824,76.66462,68.896839,72.862991,19
2018-03-31,72.733095,75.209776,69.182343,70.737854,21
2018-04-30,70.442404,72.953869,68.426288,71.485237,21
2018-05-31,71.398346,72.936486,68.92163,71.615593,22
2018-06-30,71.90237,74.576104,71.77624,72.796753,21
2018-07-31,72.395526,77.672542,72.151301,77.567871,21
2018-08-31,77.524256,81.213811,77.218977,80.925995,23
2018-09-30,80.856205,83.369255,80.071192,83.316719,19
2018-10-31,83.631943,84.113539,75.541073,77.668861,23
2018-11-30,77.931569,83.947189,77.642597,83.947189,21
2018-12-31,83.894637,83.990953,70.905357,76.095047,19
2019-01-31,74.92516,79.938929,73.227551,79.754211,21
2019-02-28,79.850972,82.014834,78.540369,80.616272,19
2019-03-31,81.117654,82.199544,77.959812,81.004745,21
2019-04-30,81.499183,81.622786,74.736267,78.806358,21
2019-05-31,78.912315,80.210155,76.607984,77.058258,22
2019-06-30,77.12888,83.282587,77.084733,82.139488,20
2019-07-31,82.786756,83.717727,80.312994,80.809517,22
2019-08-31,80.818376,81.784824,78.193877,80.330727,22
2019-09-30,79.860771,82.293695,78.929808,80.245903,20
2019-10-31,80.459588,84.492821,77.637237,84.359261,23
2019-11-30,84.813317,89.024596,83.42442,88.579437,20
2019-12-31,88.757512,92.298572,87.279588,91.657845,21
2020-01-31,91.936789,94.555322,88.913317,89.210266,21
2020-02-29,89.831153,94.339348,80.96771,83.33429,19
2020-03-31,83.36131,90.119106,66.495507,80.094788,22
2020-04-30,77.418359,92.464365,75.890238,90.17672,21
2020-05-31,89.145926,93.341452,87.608791,93.142525,20
2020-06-30,92.554797,94.236612,86.279567,90.867485,22
2020-07-31,91.294243,97.641423,90.51332,95.825348,22
2020-08-31,96.424667,98.776476,95.462115,98.304298,21
2020-09-30,98.177166,99.648205,91.866934,96.160805,21
2020-10-31,96.60752,99.852985,91.447566,92.678299,22
2020-11-30,94.045764,104.301851,93.362027,100.044418,20
2020-12-31,101.010779,104.008722,100.118238,103.843948,22
2021-01-31,104.246716,108.924471,101.711037,105.299454,19
2021-02-28,106.159921,107.597127,102.818683,103.084152,19
2021-03-31,103.926332,108.365551,100.630876,107.23568,23
2021-04-30,107.410245,113.867883,106.574328,111.452003,21
2021-05-31,112.058267,115.42947,111.690826,113.537193,20
2021-06-30,113.674956,116.580776,110.790608,116.147354,22
2021-07-31,116.230342,122.316691,116.18423,121.864822,21
2021-08-31,122.34435,126.318878,121.459054,124.686653,22
2021-09-30,124.7881,126.374213,117.704127,117.805923,21
2021-10-31,117.96323,123.99698,115.214755,123.839661,21
2021-11-30,123.950713,125.246286,119.878856,120.054688,21
2021-12-31,120.62847,131.896046,119.231074,130.883438,22
2022-01-31,130.326059,130.567602,116.047684,121.909523,20
2022-02-28,122.346145,124.910158,115.248762,120.729729,19
2022-03-31,120.098012,129.483858,118.416586,127.657394,23
2022-04-30,128.011495,133.649366,121.227462,121.413834,20
2022-05-31,121.311359,124.91771,116.74517,123.22168,21
2022-06-30,123.668998,123.687626,110.660031,120.008011,21
2022-07-31,120.054788,125.220448,117.191217,123.900986,20
2022-08-31,123.208478,125.838085,116.732691,116.751411,23
2022-09-30,116.564232,123.573445,113.402246,113.78746,21
2022-10-31,114.614243,125.21225,112.697594,124.723686,21
2022-11-30,124.874023,130.699118,120.918548,130.614563,21
2022-12-31,131.366226,133.19835,126.143141,128.162033,21
2023-01-31,128.26581,128.841284,124.020458,125.812912,20
2023-02-28,125.812928,127.180867,119.869461,119.973236,19
2023-03-31,119.397766,122.676312,116.605278,122.610023,23
2023-04-30,122.70471,128.624006,122.363757,126.464668,19
2023-05-31,126.64462,127.762156,119.380446,121.066261,22
2023-06-30,121.179904,126.51926,120.242289,126.224457,21
2023-07-31,125.863111,130.142547,122.610685,127.574837,20
2023-08-31,127.280033,129.838201,125.596801,126.680954,23
2023-09-30,127.660452,127.660452,122.368816,122.932205,20
2023-10-31,122.540703,125.968744,117.05964,118.921677,22
2023-11-30,118.778445,125.462654,118.568369,125.386261,21
2023-12-31,125.214364,131.117537,125.118869,130.810608,20
2024-01-31,130.484484,135.961311,130.41735,134.647263,21
2024-02-29,134.810301,142.215053,134.158063,138.905914,20
2024-03-31,139.222455,142.690069,138.608592,142.208755,20
2024-04-30,142.122136,142.208769,133.044583,135.085342,22
2024-05-31,134.488494,141.457905,134.33447,138.329391,22
2024-06-30,138.23312,142.650023,137.992464,140.852524,19
2024-07-31,141.132792,146.438306,137.934009,144.602158,22
